test_idx,CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
980,710077008,43,M,2,Uneducated,Single,$120K +,Blue,33,5,3,1,30137.0,1368,28769.0,0.721,3522,74,0.897,0.045
981,710816358,29,M,1,Post-Graduate,Married,Less than $40K,Blue,18,4,3,2,2963.0,1466,1497.0,1.378,2523,48,0.846,0.495
982,770632758,50,F,4,Doctorate,Single,Unknown,Blue,36,2,3,2,2521.0,1608,913.0,0.587,1328,33,0.571,0.638
983,714745608,51,F,4,High School,Single,Less than $40K,Blue,33,2,4,3,3068.0,2071,997.0,0.854,5524,71,0.972,0.675
984,718802283,44,F,3,Post-Graduate,Divorced,Less than $40K,Blue,31,3,2,1,8320.0,0,8320.0,0.421,4128,82,0.491,0.0
985,709332408,44,F,1,High School,Single,Less than $40K,Blue,36,3,3,3,6159.0,1640,4519.0,0.619,13517,106,0.656,0.266
986,752952108,37,M,4,Graduate,Married,$80K - $120K,Blue,26,6,2,3,2846.0,1818,1028.0,0.711,1473,37,1.176,0.639
987,719685408,40,M,2,Uneducated,Married,$60K - $80K,Blue,29,3,2,2,6332.0,318,6014.0,0.783,2505,43,0.536,0.05
988,710969433,41,F,1,Uneducated,Married,Less than $40K,Blue,31,2,2,2,2909.0,1201,1708.0,0.729,4230,68,0.659,0.413
989,788122533,56,F,1,Graduate,Married,Less than $40K,Blue,48,6,2,2,1438.3,0,1438.3,0.706,1336,32,0.882,0.0
990,711675108,43,F,3,Graduate,Single,Less than $40K,Blue,30,3,3,1,4075.0,2189,1886.0,0.695,3956,71,0.732,0.537
991,754654383,30,M,2,High School,Married,Less than $40K,Blue,23,4,2,0,2997.0,1393,1604.0,1.12,1577,35,0.522,0.465
992,711762408,43,M,2,Doctorate,Divorced,$40K - $60K,Blue,34,4,1,2,2243.0,0,2243.0,0.697,4023,63,0.75,0.0
993,716673258,60,F,1,Unknown,Single,Less than $40K,Blue,36,1,1,3,2347.0,1488,859.0,0.621,3977,83,0.886,0.634
994,816091608,37,F,1,College,Single,$40K - $60K,Blue,32,4,2,3,1976.0,0,1976.0,0.812,4424,73,0.659,0.0
995,803415183,44,M,3,Unknown,Single,$80K - $120K,Silver,38,3,3,1,34516.0,657,33859.0,0.641,4614,76,0.689,0.019
996,717427983,50,F,3,High School,Single,Less than $40K,Silver,39,4,3,4,11176.0,2422,8754.0,1.003,2682,64,0.641,0.217
997,778378983,54,F,1,Graduate,Single,Less than $40K,Blue,34,5,2,2,2939.0,2152,787.0,0.555,2476,42,0.355,0.732
998,709426608,56,M,1,Doctorate,Married,$60K - $80K,Blue,46,5,2,4,5248.0,1816,3432.0,0.696,2305,45,0.731,0.346
999,711447783,53,F,2,Graduate,Single,Less than $40K,Blue,38,4,2,3,2375.0,1353,1022.0,0.804,5000,76,0.617,0.57
1000,712939533,43,M,5,Graduate,Married,$60K - $80K,Blue,35,4,3,0,21585.0,986,20599.0,0.631,3789,70,0.75,0.046
1001,780511683,47,M,3,Graduate,Single,$40K - $60K,Blue,34,4,3,3,4413.0,232,4181.0,0.799,7869,76,0.767,0.053
1002,710841183,54,M,1,High School,Single,$60K - $80K,Blue,34,5,2,0,13940.0,2109,11831.0,0.66,15577,114,0.754,0.151
1003,718354683,59,F,0,Graduate,Single,$40K - $60K,Silver,45,6,3,3,21358.0,1225,20133.0,0.681,3646,77,0.75,0.057
1004,711118083,54,F,4,Graduate,Divorced,Less than $40K,Blue,43,1,2,1,2506.0,1784,722.0,0.729,4504,80,1.051,0.712
1005,715102308,50,F,2,Unknown,Married,$40K - $60K,Blue,36,5,1,2,2295.0,1277,1018.0,0.308,2245,47,0.679,0.556
1006,717961458,49,F,2,Uneducated,Single,Less than $40K,Blue,37,5,1,4,2934.0,2381,553.0,0.762,3396,64,0.778,0.812
1007,711834708,55,M,4,College,Married,$80K - $120K,Blue,40,4,2,5,4047.0,1482,2565.0,0.959,16191,102,0.789,0.366
1008,709467183,56,M,3,Graduate,Married,$60K - $80K,Blue,40,3,3,2,20501.0,561,19940.0,0.779,15162,99,0.678,0.027
1009,718274283,35,M,3,College,Single,$60K - $80K,Blue,36,5,1,3,2780.0,0,2780.0,0.565,2469,67,0.811,0.0
1010,758317233,35,F,1,College,Single,Unknown,Blue,28,4,5,2,3518.0,1575,1943.0,0.625,2121,60,0.579,0.448
1011,713993208,37,F,3,Doctorate,Married,Less than $40K,Blue,36,3,5,2,1438.3,0,1438.3,0.861,4314,82,0.864,0.0
1012,826548708,50,M,2,Graduate,Single,$80K - $120K,Blue,46,2,3,2,5965.0,622,5343.0,0.728,4637,91,0.655,0.104
1013,710522433,65,M,0,Graduate,Married,Less than $40K,Blue,46,3,2,2,2416.0,1499,917.0,0.905,2372,53,0.514,0.62
1014,785500533,53,F,4,Unknown,Married,Less than $40K,Blue,47,3,2,2,2734.0,2085,649.0,0.764,4064,66,0.784,0.763
1015,824782008,42,M,3,High School,Unknown,$60K - $80K,Blue,38,5,1,2,10239.0,510,9729.0,0.344,1228,26,0.529,0.05
1016,717991533,44,M,2,Uneducated,Married,$40K - $60K,Blue,36,3,3,2,3843.0,1460,2383.0,0.811,16461,105,0.909,0.38
1017,718418958,30,M,1,Post-Graduate,Divorced,Less than $40K,Blue,36,6,2,4,5061.0,0,5061.0,0.911,1309,38,0.462,0.0
1018,721483158,47,M,3,Graduate,Married,$60K - $80K,Blue,29,4,3,3,7298.0,0,7298.0,0.589,4512,72,0.756,0.0
1019,721227258,51,M,1,Post-Graduate,Married,$120K +,Silver,31,2,5,2,34516.0,1991,32525.0,0.718,7520,79,0.681,0.058
1020,779400183,42,M,3,Graduate,Single,$60K - $80K,Blue,31,3,3,4,2934.0,2517,417.0,0.868,2484,55,0.774,0.858
1021,737982408,33,M,1,College,Single,$80K - $120K,Blue,26,4,3,4,19136.0,1608,17528.0,0.728,2501,55,0.528,0.084
1022,804428958,47,M,1,Graduate,Married,$40K - $60K,Blue,42,3,2,1,1626.0,0,1626.0,0.783,4847,78,1.053,0.0
1023,708684108,46,F,4,Graduate,Married,$40K - $60K,Blue,34,5,3,1,4152.0,1446,2706.0,0.826,2218,30,0.304,0.348
1024,778601733,55,F,3,High School,Single,$40K - $60K,Blue,47,5,4,3,2687.0,1689,998.0,0.714,2370,34,0.789,0.629
1025,713003358,40,M,3,Graduate,Single,$80K - $120K,Blue,30,2,2,2,29338.0,159,29179.0,1.017,4983,40,0.379,0.005
1026,780360558,33,F,1,Graduate,Married,Less than $40K,Blue,20,2,2,2,1507.0,0,1507.0,0.723,4698,87,0.851,0.0
1027,806432433,40,F,2,High School,Single,$40K - $60K,Blue,35,2,1,2,2544.0,1713,831.0,0.696,8006,88,0.571,0.673
1028,747208083,49,M,4,Graduate,Single,$40K - $60K,Blue,42,3,3,2,2822.0,1501,1321.0,1.043,4344,68,1.194,0.532
1029,711234783,44,F,4,Unknown,Married,Less than $40K,Blue,28,5,2,3,2020.0,0,2020.0,0.716,2621,45,0.552,0.0
1030,708510858,60,F,1,Uneducated,Single,Less than $40K,Blue,47,1,3,2,4905.0,2413,2492.0,0.853,15478,109,0.73,0.492
1031,771464808,35,F,2,Graduate,Single,Less than $40K,Blue,23,6,3,3,2317.0,1301,1016.0,0.925,4161,71,1.219,0.562
1032,713629533,35,F,1,Uneducated,Married,Less than $40K,Blue,36,3,2,3,1438.3,670,768.3,0.909,4321,83,0.804,0.466
1033,778340733,44,F,3,College,Married,$40K - $60K,Blue,24,3,1,4,8495.0,1537,6958.0,0.919,1950,31,0.938,0.181
1034,711701958,48,M,1,Unknown,Single,$60K - $80K,Blue,38,3,3,3,11367.0,1999,9368.0,0.661,4175,63,0.537,0.176
1035,709604958,51,F,3,Graduate,Single,$40K - $60K,Blue,36,3,3,4,2585.0,1847,738.0,0.627,3480,64,0.6,0.715
1036,714287583,41,F,3,Unknown,Married,Less than $40K,Blue,32,3,2,3,1438.3,0,1438.3,0.372,1852,38,0.31,0.0
1037,713789883,50,F,4,High School,Married,$40K - $60K,Blue,36,6,1,1,1479.0,1004,475.0,0.827,5116,75,0.974,0.679
1038,757044033,44,M,2,Graduate,Unknown,$80K - $120K,Blue,37,3,1,3,1965.0,1021,944.0,0.516,3968,57,0.781,0.52
1039,718476033,65,F,0,Uneducated,Single,Unknown,Blue,56,5,3,5,20130.0,2355,17775.0,0.716,2444,49,0.633,0.117
1040,714145233,34,M,0,Graduate,Divorced,$80K - $120K,Silver,24,1,2,3,34516.0,400,34116.0,0.202,5112,49,0.256,0.012
1041,710489583,41,F,3,Graduate,Unknown,Less than $40K,Blue,36,1,1,1,4941.0,1040,3901.0,0.765,7631,91,0.596,0.21
1042,708528483,43,F,4,Graduate,Divorced,Unknown,Blue,23,6,3,2,3187.0,2430,757.0,0.617,1387,33,1.357,0.762
1043,718025808,61,M,0,High School,Divorced,$60K - $80K,Blue,51,6,3,4,5852.0,1935,3917.0,0.829,3689,55,0.618,0.331
1044,716751858,34,F,1,Unknown,Married,Less than $40K,Blue,36,2,3,3,2401.0,496,1905.0,0.647,2597,40,0.379,0.207
1045,720419358,35,F,2,Uneducated,Single,Less than $40K,Blue,36,3,2,1,2942.0,2100,842.0,0.694,4548,71,0.821,0.714
1046,769100508,55,F,5,High School,Single,Less than $40K,Blue,49,6,2,1,2177.0,1472,705.0,0.787,5228,77,0.674,0.676
1047,708662583,41,M,3,Unknown,Married,$60K - $80K,Silver,29,1,3,4,27945.0,0,27945.0,0.902,8345,70,1.059,0.0
1048,717190533,49,M,4,High School,Married,$60K - $80K,Blue,36,6,3,2,12938.0,661,12277.0,0.725,1282,32,0.778,0.051
1049,719731458,56,M,3,Unknown,Unknown,$40K - $60K,Blue,46,6,3,4,2910.0,709,2201.0,0.538,1192,27,0.588,0.244
1050,709999308,51,M,3,Uneducated,Married,$80K - $120K,Blue,40,3,2,2,3150.0,0,3150.0,0.75,3477,78,0.857,0.0
1051,718963158,49,M,1,Unknown,Single,$120K +,Blue,40,5,3,1,34516.0,0,34516.0,0.759,3230,64,0.561,0.0
1052,720756708,52,F,3,Unknown,Married,Less than $40K,Blue,41,6,3,2,2622.0,1549,1073.0,1.321,1878,30,1.143,0.591
1053,822121608,46,M,2,High School,Unknown,$60K - $80K,Blue,42,3,3,2,7116.0,693,6423.0,0.759,4759,81,0.841,0.097
1054,714472608,59,M,0,College,Married,Less than $40K,Blue,49,3,3,3,4250.0,1095,3155.0,0.947,1174,27,0.8,0.258
1055,780276258,53,M,2,High School,Married,$120K +,Blue,39,3,2,3,13091.0,985,12106.0,0.322,1452,37,0.276,0.075
1056,719512983,47,F,4,Graduate,Single,Less than $40K,Blue,39,3,3,6,1438.3,0,1438.3,0.854,2295,51,0.545,0.0
1057,812406183,45,F,4,Unknown,Single,Less than $40K,Blue,40,5,4,3,1438.3,0,1438.3,0.605,2207,41,0.64,0.0
1058,713214558,52,M,2,Graduate,Married,$60K - $80K,Blue,41,4,3,3,2628.0,2195,433.0,0.635,3608,68,0.417,0.835
1059,708354858,51,M,2,Unknown,Single,$120K +,Blue,42,2,4,2,14938.0,0,14938.0,0.758,8192,80,0.778,0.0
1060,720145683,54,M,1,College,Married,$60K - $80K,Blue,42,3,2,2,2987.0,2517,470.0,0.479,1617,35,0.75,0.843
1061,780897858,38,F,2,High School,Single,Less than $40K,Blue,20,4,3,3,2420.0,676,1744.0,0.782,3770,76,0.81,0.279
1062,709703433,47,M,3,Graduate,Married,$60K - $80K,Blue,38,4,1,2,21304.0,1532,19772.0,1.018,1770,25,0.923,0.072
1063,771869508,51,F,2,Uneducated,Married,Less than $40K,Blue,40,4,3,3,1612.0,831,781.0,0.602,4924,81,0.884,0.516
1064,789304983,44,M,0,Unknown,Married,$40K - $60K,Silver,34,2,1,2,22226.0,1864,20362.0,0.864,8753,97,0.702,0.084
1065,799242033,45,M,4,Doctorate,Married,$80K - $120K,Blue,39,2,3,2,1438.3,1162,276.3,0.539,4598,86,0.623,0.808
1066,816606333,57,M,2,High School,Single,$80K - $120K,Blue,52,6,3,4,32409.0,0,32409.0,0.943,4218,66,0.571,0.0
1067,713845083,41,F,4,High School,Single,Less than $40K,Blue,36,6,2,3,4203.0,2517,1686.0,0.771,1489,43,0.536,0.599
1068,713195808,37,F,3,High School,Married,Unknown,Blue,36,6,3,4,11948.0,1281,10667.0,1.159,2792,51,0.889,0.107
1069,772116408,50,M,1,High School,Single,$40K - $60K,Blue,39,4,1,1,2421.0,1029,1392.0,0.675,2377,56,0.75,0.425
1070,720802833,26,F,1,High School,Single,Less than $40K,Blue,13,3,2,3,2404.0,1198,1206.0,0.501,2692,63,0.5,0.498
1071,709710783,35,F,0,High School,Single,Less than $40K,Blue,36,4,3,4,5931.0,0,5931.0,0.668,2730,71,0.614,0.0
1072,772277508,65,F,1,Unknown,Single,Less than $40K,Blue,54,4,2,2,2209.0,0,2209.0,1.299,3292,52,0.857,0.0
1073,709141908,53,M,2,Graduate,Married,$80K - $120K,Blue,41,2,3,1,10301.0,2451,7850.0,0.906,16359,111,0.657,0.238
1074,717297708,47,F,1,Graduate,Single,Unknown,Blue,37,6,3,3,2441.0,1672,769.0,0.893,4439,74,0.682,0.685
1075,779140533,49,M,2,Doctorate,Married,$120K +,Blue,34,3,6,4,27124.0,2311,24813.0,0.73,15195,121,0.729,0.085
1076,712315683,53,F,2,Uneducated,Single,Less than $40K,Blue,45,1,1,1,1981.0,1518,463.0,1.019,973,25,0.923,0.766
1077,716387733,49,M,4,Graduate,Single,$60K - $80K,Blue,36,1,4,5,5662.0,1484,4178.0,0.434,1693,25,0.25,0.262
1078,720044658,53,M,1,Post-Graduate,Single,$60K - $80K,Blue,46,6,2,4,4573.0,2076,2497.0,0.839,2720,46,0.484,0.454
1079,788687133,42,M,2,Graduate,Married,$80K - $120K,Blue,31,2,3,1,16433.0,0,16433.0,0.791,13678,125,0.736,0.0
1080,718983333,53,M,2,Uneducated,Married,$80K - $120K,Blue,43,6,1,3,6704.0,1354,5350.0,0.411,1331,30,0.364,0.202
1081,798687258,40,M,4,Graduate,Married,Less than $40K,Blue,34,3,1,2,2577.0,1812,765.0,0.666,4134,62,0.824,0.703
1082,718000383,60,F,1,Graduate,Single,Unknown,Blue,51,3,3,4,23566.0,1147,22419.0,0.629,4274,64,0.641,0.049
1083,720154533,53,F,4,Graduate,Unknown,Less than $40K,Blue,39,2,3,2,2415.0,1643,772.0,0.964,5063,78,0.733,0.68
1084,803366358,38,M,1,Unknown,Single,$60K - $80K,Blue,29,5,2,1,14596.0,2192,12404.0,0.898,1300,25,1.083,0.15
1085,718826883,50,M,3,Uneducated,Single,$80K - $120K,Blue,36,6,3,2,6925.0,0,6925.0,0.821,2506,36,0.44,0.0
1086,720874983,51,M,3,Uneducated,Married,$80K - $120K,Silver,37,1,2,1,34516.0,0,34516.0,0.814,8736,97,0.702,0.0
1087,719706483,33,M,3,High School,Married,$120K +,Blue,20,6,3,2,27499.0,1188,26311.0,0.544,2202,46,0.394,0.043
1088,718748133,34,F,3,Graduate,Single,Unknown,Blue,23,5,1,0,2591.0,0,2591.0,0.61,3876,67,0.763,0.0
1089,772047183,45,M,4,High School,Married,$40K - $60K,Blue,34,6,3,3,3104.0,1766,1338.0,0.828,1353,24,1.182,0.569
1090,779241783,67,M,1,Uneducated,Married,$40K - $60K,Blue,49,4,3,2,3106.0,1675,1431.0,0.781,1512,38,0.407,0.539
1091,709422183,58,F,1,Graduate,Married,Less than $40K,Blue,46,4,2,2,2203.0,1394,809.0,0.57,1788,45,0.364,0.633
1092,715448058,42,F,1,College,Married,Less than $40K,Blue,36,6,4,1,3050.0,1824,1226.0,0.771,1973,50,1.381,0.598
1093,721288158,33,M,2,Unknown,Single,$120K +,Blue,15,4,2,2,25033.0,2300,22733.0,0.716,2529,71,0.578,0.092
1094,715016508,42,F,3,High School,Married,$40K - $60K,Blue,36,1,3,4,4527.0,0,4527.0,0.801,2441,37,0.37,0.0
1095,819351258,42,F,3,College,Married,Less than $40K,Blue,37,5,4,2,2238.0,1693,545.0,0.714,5339,86,0.458,0.756
1096,757837458,59,F,2,High School,Single,Unknown,Blue,52,4,2,4,3578.0,663,2915.0,0.674,4065,79,0.646,0.185
1097,714923583,38,F,2,Graduate,Unknown,Less than $40K,Blue,36,2,3,2,2369.0,0,2369.0,0.51,1924,48,0.548,0.0
1098,779141658,48,M,4,Graduate,Married,$80K - $120K,Blue,33,1,3,2,4963.0,2115,2848.0,0.767,4989,78,0.696,0.426
1099,715050408,41,M,3,High School,Single,$80K - $120K,Blue,36,4,3,3,8029.0,1576,6453.0,0.826,1094,32,0.524,0.196
1100,708211383,35,F,3,Graduate,Single,Less than $40K,Blue,27,3,3,3,2664.0,0,2664.0,0.731,3906,74,0.574,0.0
1101,719834208,42,M,2,Graduate,Married,$60K - $80K,Blue,35,6,1,2,2131.0,1288,843.0,0.797,4264,81,0.841,0.604
1102,717480783,39,M,1,High School,Single,$80K - $120K,Blue,29,3,1,2,9680.0,2101,7579.0,0.626,15152,100,0.695,0.217
1103,713687508,59,M,1,Doctorate,Single,$60K - $80K,Blue,49,5,2,4,9944.0,1606,8338.0,0.62,3159,69,0.568,0.162
1104,715130808,45,M,3,Graduate,Single,$60K - $80K,Silver,34,5,1,1,34516.0,1664,32852.0,0.73,4912,80,0.739,0.048
1105,712154883,54,F,2,College,Married,Less than $40K,Blue,48,3,2,2,2473.0,1745,728.0,0.769,4823,72,0.8,0.706
1106,807237783,50,M,3,Uneducated,Single,$60K - $80K,Blue,45,5,3,5,20437.0,1020,19417.0,0.563,4166,66,0.737,0.05
1107,720595083,40,F,3,Unknown,Married,Less than $40K,Blue,30,4,2,3,1620.0,1278,342.0,0.595,4530,69,1.029,0.789
1108,719165508,48,F,3,Graduate,Married,$40K - $60K,Silver,40,5,3,4,18965.0,2262,16703.0,0.592,3066,69,0.816,0.119
1109,712052058,57,M,3,Graduate,Single,$40K - $60K,Blue,48,3,3,0,9426.0,1574,7852.0,0.791,4212,75,0.531,0.167
1110,714286383,59,M,0,High School,Single,$120K +,Blue,36,4,3,3,3422.0,1039,2383.0,0.475,3337,65,0.512,0.304
1111,718497033,52,M,1,High School,Married,$120K +,Blue,36,5,3,3,31733.0,0,31733.0,0.735,3723,53,0.767,0.0
1112,717529233,40,F,3,Graduate,Single,Less than $40K,Blue,30,4,3,2,3319.0,0,3319.0,0.262,4840,44,0.375,0.0
1113,781137783,40,M,3,High School,Unknown,Less than $40K,Blue,33,1,3,4,2420.0,191,2229.0,0.818,2478,43,0.433,0.079
1114,717283008,44,F,4,Graduate,Single,Unknown,Blue,36,2,1,2,7469.0,1378,6091.0,0.859,15225,108,0.862,0.184
1115,717214158,41,M,4,Post-Graduate,Married,$40K - $60K,Blue,28,5,3,3,9815.0,0,9815.0,0.859,15475,94,0.679,0.0
1116,719688408,45,M,3,Graduate,Married,$80K - $120K,Silver,36,6,2,3,34516.0,0,34516.0,0.534,3530,68,0.659,0.0
1117,768600558,41,F,4,Graduate,Single,$40K - $60K,Blue,31,4,2,3,2375.0,1658,717.0,0.638,1071,28,1.0,0.698
1118,716238483,59,M,0,College,Married,$80K - $120K,Blue,50,3,2,3,12918.0,2352,10566.0,1.008,9138,76,0.9,0.182
1119,721459008,36,M,2,High School,Single,$120K +,Blue,36,4,1,2,11791.0,1168,10623.0,0.662,14885,101,0.629,0.099
1120,720961383,47,F,3,Uneducated,Single,Unknown,Blue,36,2,3,4,2952.0,0,2952.0,0.82,2907,60,0.875,0.0
1121,778663458,65,M,1,High School,Married,Less than $40K,Blue,47,3,2,1,1759.0,0,1759.0,1.058,821,18,0.5,0.0
1122,709474683,42,F,3,College,Married,Less than $40K,Blue,13,3,2,3,6078.0,1478,4600.0,0.849,8442,95,0.508,0.243
1123,721112508,48,F,3,Graduate,Married,Less than $40K,Blue,40,2,3,1,5298.0,0,5298.0,0.686,4834,80,0.667,0.0
1124,813961233,30,M,0,Unknown,Single,$80K - $120K,Blue,25,5,2,2,4237.0,1676,2561.0,0.786,2465,88,0.725,0.396
1125,713957283,42,F,4,Uneducated,Married,Less than $40K,Blue,23,3,2,3,3214.0,0,3214.0,0.435,2119,44,0.517,0.0
1126,709122483,56,M,3,Graduate,Married,$60K - $80K,Blue,37,3,3,0,2783.0,1526,1257.0,0.942,1909,54,0.688,0.548
1127,778364583,45,F,2,Graduate,Married,Less than $40K,Blue,25,3,2,3,5911.0,916,4995.0,0.471,1656,31,0.722,0.155
1128,709566408,40,F,2,Graduate,Single,Less than $40K,Blue,30,5,3,6,4458.0,0,4458.0,0.935,9640,70,0.707,0.0
1129,717755058,41,F,4,Doctorate,Single,Less than $40K,Blue,36,4,3,4,2687.0,1317,1370.0,0.58,4096,76,0.727,0.49
1130,774491958,53,M,3,High School,Single,$60K - $80K,Blue,47,2,1,3,6228.0,1738,4490.0,0.829,8284,77,0.604,0.279
1131,708736608,40,M,3,Graduate,Married,$120K +,Blue,27,5,3,2,2269.0,0,2269.0,0.572,2108,39,0.56,0.0
1132,789963033,54,F,1,Graduate,Single,Less than $40K,Blue,45,3,5,5,1438.3,0,1438.3,0.647,1603,39,0.444,0.0
1133,713815383,53,M,1,High School,Single,$80K - $120K,Blue,36,3,2,2,11778.0,0,11778.0,0.603,2147,44,0.375,0.0
1134,711870333,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,6,3,3,34516.0,1597,32919.0,0.858,1628,51,1.217,0.046
1135,718146258,51,M,2,Graduate,Divorced,$60K - $80K,Blue,41,4,3,1,1959.0,0,1959.0,0.454,3737,71,0.614,0.0
1136,712169883,43,M,1,College,Married,$60K - $80K,Blue,36,3,3,2,13840.0,1079,12761.0,0.947,4190,74,0.805,0.078
1137,814590483,45,F,2,Graduate,Married,$40K - $60K,Blue,40,1,3,3,3592.0,865,2727.0,0.663,12777,95,0.727,0.241
1138,708255633,36,M,1,Graduate,Single,$80K - $120K,Blue,27,3,2,4,3761.0,1710,2051.0,0.627,3240,65,0.585,0.455
1139,717176508,43,F,3,Unknown,Single,$40K - $60K,Blue,34,5,3,4,2656.0,1166,1490.0,0.586,4171,80,0.818,0.439
1140,713070033,56,F,2,Graduate,Single,Less than $40K,Blue,43,5,3,2,1438.3,787,651.3,0.737,4830,79,0.756,0.547
1141,827712108,42,F,5,Graduate,Married,Less than $40K,Blue,38,5,1,2,2346.0,1373,973.0,0.73,4432,72,0.756,0.585
1142,779126658,26,F,0,Graduate,Single,$40K - $60K,Blue,13,5,1,2,5655.0,0,5655.0,0.842,2312,61,0.649,0.0
1143,713025558,53,F,5,Doctorate,Single,Less than $40K,Blue,38,3,2,3,1438.3,0,1438.3,0.367,1935,47,0.469,0.0
1144,708714108,42,F,3,High School,Single,Less than $40K,Silver,31,5,2,3,13441.0,2517,10924.0,0.734,1894,49,0.633,0.187
1145,758875908,40,F,4,Unknown,Single,Less than $40K,Blue,33,4,4,3,1964.0,1811,153.0,0.69,4699,81,0.841,0.922
1146,712562433,48,F,2,Unknown,Married,Less than $40K,Blue,30,3,3,3,4204.0,0,4204.0,0.703,2316,43,0.536,0.0
1147,716494383,49,F,3,Graduate,Unknown,$40K - $60K,Blue,41,3,2,2,3585.0,931,2654.0,0.62,4399,78,0.733,0.26
1148,714276408,52,F,3,Uneducated,Single,$40K - $60K,Blue,36,2,3,3,1915.0,1445,470.0,0.374,2264,39,0.56,0.755
1149,712515558,35,M,1,College,Single,$60K - $80K,Blue,26,3,2,3,23447.0,1515,21932.0,0.622,2834,77,0.638,0.065
1150,709657533,44,M,3,High School,Unknown,$120K +,Blue,36,2,3,2,7793.0,2270,5523.0,0.945,8260,54,0.5,0.291
1151,719925483,46,M,4,Graduate,Married,$80K - $120K,Blue,36,2,1,1,2171.0,1043,1128.0,0.7,4531,88,0.833,0.48
1152,713264583,43,M,2,High School,Married,$120K +,Silver,23,3,3,2,34516.0,1153,33363.0,0.89,4486,71,0.69,0.033
1153,719227233,27,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,3,1553.0,723,830.0,0.666,1954,43,0.344,0.466
1154,718437033,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,30,4,3,2,1438.3,681,757.3,0.731,2527,38,0.583,0.473
1155,716210283,36,F,1,High School,Married,Unknown,Blue,36,6,3,4,8500.0,2517,5983.0,0.445,1618,37,1.312,0.296
1156,721366308,50,M,3,Unknown,Single,$40K - $60K,Blue,39,4,3,1,13509.0,2060,11449.0,0.729,3702,64,0.829,0.152
1157,715565058,27,F,1,Uneducated,Unknown,Less than $40K,Blue,16,3,1,2,1438.3,0,1438.3,0.469,4479,70,0.628,0.0
1158,720610008,59,M,1,College,Married,$120K +,Blue,50,1,5,4,15796.0,812,14984.0,0.719,1339,23,0.15,0.051
1159,716996583,50,M,3,High School,Divorced,$120K +,Blue,37,3,1,2,3073.0,1792,1281.0,1.099,1734,35,1.188,0.583
1160,711157833,56,F,3,Graduate,Single,$40K - $60K,Blue,36,4,1,0,5108.0,1656,3452.0,0.711,1631,41,0.323,0.324
1161,711416958,33,F,2,Graduate,Single,Unknown,Blue,21,3,3,2,5795.0,0,5795.0,0.746,2322,65,0.585,0.0
1162,768544833,45,F,4,Uneducated,Single,Less than $40K,Blue,39,6,2,3,2202.0,1414,788.0,0.593,4531,77,0.54,0.642
1163,708597558,42,M,3,High School,Single,$60K - $80K,Blue,36,4,4,3,3337.0,795,2542.0,0.524,3951,68,0.619,0.238
1164,719784708,49,M,0,Unknown,Married,$80K - $120K,Blue,36,1,2,1,26882.0,1673,25209.0,0.691,7409,89,0.534,0.062
1165,798035358,46,F,4,High School,Single,Less than $40K,Blue,40,3,2,2,3556.0,2172,1384.0,0.402,1221,41,0.708,0.611
1166,718576908,49,F,4,Uneducated,Married,Unknown,Blue,36,4,1,3,29939.0,0,29939.0,0.963,4305,63,0.658,0.0
1167,713847858,49,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,3,3,1438.3,0,1438.3,0.409,1849,43,0.536,0.0
1168,794967408,53,M,3,Post-Graduate,Married,$80K - $120K,Blue,47,5,2,1,9106.0,975,8131.0,0.588,3863,74,0.644,0.107
1169,773442258,57,M,1,Doctorate,Married,$80K - $120K,Blue,51,5,2,2,8571.0,1616,6955.0,0.6,1397,28,0.647,0.189
1170,708160008,44,M,1,Uneducated,Married,$120K +,Blue,33,2,2,3,34516.0,1058,33458.0,0.734,7412,84,0.585,0.031
1171,797707008,44,F,3,Doctorate,Married,Less than $40K,Blue,38,6,1,3,7222.0,0,7222.0,0.685,920,18,0.5,0.0
1172,778617708,46,M,3,College,Married,$80K - $120K,Blue,26,6,2,3,1438.3,864,574.3,0.766,2299,40,0.481,0.601
1173,710519433,48,M,1,Unknown,Divorced,$80K - $120K,Blue,36,3,1,0,3131.0,2517,614.0,0.602,1439,40,0.481,0.804
1174,808669083,52,F,1,Graduate,Married,Less than $40K,Blue,47,3,1,3,1438.3,0,1438.3,0.775,5015,68,0.789,0.0
1175,710125608,45,F,5,Unknown,Single,Less than $40K,Blue,36,4,2,0,2679.0,1558,1121.0,0.997,4756,73,0.553,0.582
1176,719905908,59,M,1,Uneducated,Married,$60K - $80K,Blue,36,4,3,3,3742.0,1175,2567.0,0.514,1505,31,0.824,0.314
1177,708790833,42,M,5,Uneducated,Unknown,$120K +,Blue,31,5,3,2,6748.0,1467,5281.0,0.831,1201,42,0.68,0.217
